2020/01/21 03:23:53 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:54 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:55 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:56 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:57 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:23:59 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:24:03 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:14
2020/01/21 03:24:10 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:24:23 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:24:49 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:15 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:16 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:17 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:18 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:19 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:21 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:25 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:32 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:25:45 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:26:11 [emerg] 1#1: unknown directive " " in /etc/nginx/conf.d/gitea.conf:13
2020/01/21 03:26:49 [emerg] 1#1: host not found in upstream "drone_server" in /etc/nginx/conf.d/drone.conf:5
2020/01/21 03:27:45 [error] 6#6: *48 "/etc/nginx/html/index.html" is not found (2: No such file or directory), client: 113.87.128.136, server: git.yht521.com, request: "GET / HTTP/1.1", host: "git.yht521.com"
2020/01/21 03:28:59 [warn] 16#16: *231 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/00/0000000008 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:28:59 [warn] 16#16: *227 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/00/0000000009 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:12 [warn] 16#16: *315 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/01/0000000010 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:13 [warn] 16#16: *325 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/01/0000000011 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:14 [warn] 16#16: *301 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/01/0000000012 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:16 [warn] 16#16: *313 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/01/0000000013 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:16 [warn] 16#16: *317 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/01/0000000014 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /js/index.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/js/index.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:26 [warn] 16#16: *380 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/01/0000000015 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.css?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
2020/01/21 03:29:26 [warn] 16#16: *233 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/01/0000000016 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /avatars/9540c1fc012c76a889777861d7979fc9 HTTP/1.1", upstream: "http://192.168.48.2:3000/avatars/9540c1fc012c76a889777861d7979fc9", host: "git.yht521.com"
2020/01/21 03:29:27 [warn] 16#16: *378 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/01/0000000017 while reading upstream, client: 113.87.128.136, server: git.yht521.com, request: "GET /vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26 HTTP/1.1", upstream: "http://192.168.48.2:3000/vendor/plugins/fomantic/semantic.min.js?v=6f30d46616712d316ace546a05e0fa26", host: "git.yht521.com"
